timestamp_local (America/Santiago),indoor.app_tempin,indoor.dew_point,indoor.feels_like,indoor.humidity,indoor.temperature,pressure.absolute,pressure.relative,soil_ch1.ad,soil_ch1.soilmoisture,soil_ch2.ad,soil_ch2.soilmoisture,temp_ch1.temperature,temp_ch2.temperature
2026-08-21 00:00:00,16.166666666666668,7.708333333333333,16.708333333333332,55.25,16.716666666666665,28.165000000000003,28.165000000000003,271.0,59.0,230.16666666666663,46.0,13.108333333333333,12.216666666666669
2026-08-21 01:00:00,15.883333333333333,7.433333333333334,16.483333333333334,55.0,16.483333333333334,28.16416666666667,28.16416666666667,271.0,59.0,230.25,46.0,13.066666666666668,12.233333333333334
2026-08-21 02:00:00,15.716666666666669,7.291666666666667,16.316666666666666,55.0,16.333333333333332,28.1575,28.1575,271.0,59.0,230.16666666666663,46.0,13.0,12.241666666666667
2026-08-21 03:00:00,15.433333333333332,7.083333333333333,16.108333333333334,55.0,16.09166666666667,28.145,28.145,271.0,59.0,230.16666666666663,46.0,13.0,12.300000000000002
2026-08-21 04:00:00,15.15,6.841666666666666,15.858333333333334,55.0,15.866666666666667,28.15083333333333,28.15083333333333,271.0,59.0,229.66666666666663,46.0,12.916666666666666,12.291666666666666
2026-08-21 05:00:00,14.841666666666669,6.583333333333333,15.658333333333331,54.833333333333336,15.65,28.14833333333333,28.14833333333333,271.0,59.0,230.0833333333333,46.0,12.883333333333333,12.275
2026-08-21 06:00:00,14.55,6.216666666666666,15.433333333333332,54.083333333333336,15.433333333333332,28.1425,28.1425,271.0,59.0,229.8333333333333,46.0,12.800000000000002,12.266666666666666
2026-08-21 07:00:00,14.291666666666666,5.9,15.216666666666669,53.833333333333336,15.216666666666669,28.1525,28.1525,271.0,59.0,229.75,46.0,12.708333333333334,12.225
2026-08-21 08:00:00,14.95,6.108333333333333,15.841666666666669,52.41666666666666,15.85,28.145,28.145,271.0,59.0,229.66666666666663,46.0,12.641666666666666,12.275
2026-08-21 09:00:00,16.158333333333335,6.775,16.916666666666668,51.25,16.916666666666668,28.139166666666668,28.139166666666668,270.4166666666667,58.41666666666666,229.66666666666663,46.0,12.591666666666669,12.25
2026-08-21 10:00:00,16.758333333333333,7.208333333333333,17.408333333333335,51.0,17.425,28.135,28.135,270.0,58.0,229.0,46.0,12.566666666666668,12.216666666666669
2026-08-21 11:00:00,17.283333333333335,7.783333333333334,17.8,51.91666666666666,17.8,28.118333333333336,28.118333333333336,270.0,58.0,229.0,46.0,12.6,12.199999999999998
2026-08-21 12:00:00,17.5,7.941666666666666,17.941666666666666,52.0,17.941666666666666,28.098333333333333,28.098333333333333,270.0,58.0,229.0,46.0,12.625,12.166666666666666
2026-08-21 13:00:00,17.691666666666666,8.166666666666666,18.1,52.25,18.1,28.078333333333333,28.078333333333333,269.8333333333333,58.0,229.0,46.0,12.733333333333334,12.199999999999998
2026-08-21 14:00:00,18.1,8.766666666666667,18.383333333333333,53.5,18.383333333333333,28.0675,28.0675,269.0,58.0,228.91666666666663,45.91666666666666,12.85,12.183333333333332
2026-08-21 15:00:00,18.5,9.125,18.691666666666663,53.66666666666666,18.683333333333334,28.0575,28.0575,269.0,58.0,228.0,45.0,13.0,12.15
2026-08-21 16:00:00,18.625,9.016666666666667,18.8,53.0,18.808333333333334,28.06,28.06,269.0,58.0,228.0,45.0,13.133333333333333,12.158333333333331
2026-08-21 17:00:00,18.60833333333333,8.75,18.9,51.75,18.9,28.061666666666667,28.061666666666667,269.0,58.0,227.0833333333333,45.0,13.275,12.199999999999998
2026-08-21 18:00:00,18.625,8.583333333333334,18.941666666666663,50.833333333333336,18.941666666666663,28.07,28.07,269.0,58.0,227.0,45.0,13.383333333333333,12.208333333333334
